Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,Daily_Return
2009-03-05,2.6644036769866943,2.7552761975316353,2.6527077055553656,2.7129890682572024,706899200,2.797699344158173,,2.733076741175825,2.7387496358396786,30.446103003618973,-2.55565461024595
2009-03-06,2.5582361221313477,2.6512082760696827,2.4691622921753056,2.6494085721881753,1011147200,2.7809643745422363,,2.7164252536477798,2.7316706745177832,26.976706350851813,-3.984664777801872
2009-03-09,2.492555618286133,2.6272152933245274,2.4763610838551,2.5246465717307913,698297600,2.756056773662567,,2.6951043359942894,2.722293613489091,29.356453940905553,-2.5674136674488923
2009-03-10,2.6581056118011475,2.674300942415701,2.5300437543429832,2.5453389328214153,844258800,2.7352429747581484,,2.691580647975895,2.719776436952309,41.30823076228595,6.6417773108246925
2009-03-11,2.7795701026916504,2.821257810048632,2.6865981344182694,2.6934958324744542,846372800,2.727520263195038,,2.699960596044062,2.7221212865891458,53.059359772468696,4.569588595398133
2009-03-12,2.889636754989624,2.8965352534083006,2.7591757308694116,2.786167887817669,768457200,2.7268154859542846,,2.7180249921341155,2.7286905206440664,57.06445404850847,3.959844444699856
2009-03-13,2.877040386199951,2.9151298832656747,2.849448795472044,2.8881377267135964,601168400,2.7218069553375246,,2.733169315378481,2.7345081624305716,63.764510516735605,-0.4359153020850215
2009-03-16,2.8617446422576904,2.920826937212995,2.8245555050337323,2.8950348553512395,797244000,2.7161986351013185,2.7331735849380494,2.745414584605072,2.739497828306145,58.66572610379113,-0.5316485655060155
2009-03-17,2.988907814025879,2.989807165524587,2.85124837266008,2.8563473673103683,786646000,2.7238914251327513,2.7385180139541627,2.768604415978482,2.74927861205986,62.81664938169673,4.443554113474879
2009-03-18,3.044689655303955,3.103472027238185,2.9907063591741787,2.99640398534202,796037200,2.7346131563186646,2.7426807498931884,2.794898248295194,2.7608633588537463,68.6534961301637,1.8662951401950956
2009-03-19,3.047689914703369,3.0950752430754163,3.006601848129248,3.0545876116945037,500180800,2.751078200340271,2.7478392124176025,2.818973645095973,2.7721114590831433,68.63454442574897,0.0985407295678753
2009-03-20,3.0467898845672607,3.092376514935955,3.016199520153786,3.0617853496751892,695587200,2.7666585206985475,2.7541853332519532,2.840670429807524,2.782883162043305,71.53678755046928,-0.02953155213614167
2009-03-23,3.228835105895996,3.243830567371206,3.0515884229117036,3.080379276486674,666397200,2.7977141737937927,2.7631586503982546,2.877638494196902,2.80037147356694,75.83715234890754,5.974984433644059
2009-03-24,3.1940455436706543,3.2822192215800694,3.160756127183726,3.189846901976388,640612000,2.8220818638801575,2.772707781791687,2.907772498908688,2.8158096723945367,71.47662323198574,-1.0774648157725553
2009-03-25,3.193746328353882,3.249829667067901,3.114870273913673,3.2264369164776325,646618000,2.845070004463196,2.7834025716781614,2.9350081017129925,2.830630717726276,76.44595967945966,-0.00936791015285765
2009-03-26,3.295116424560547,3.298414914354123,3.22643676165679,3.233933893602784,616252000,2.8760807633399965,2.7966946268081667,2.969304132460379,2.8488458434844826,86.99186602641745,3.1740184029867224
2009-03-27,3.204543113708496,3.254928025773892,3.191047433986047,3.2459309059589256,492872800,2.9023828983306883,2.8096027898788454,2.9917078449601995,2.862794756042287,84.87071772006573,-2.74871352577869
2009-03-30,3.13376522064209,3.149360123518083,3.0773819546053787,3.134364855188816,502796000,2.9272005796432494,2.82226505279541,3.0052371188346654,2.873421048771691,75.68012933636594,-2.208673453748533
2009-03-31,3.152658224105835,3.222537140743519,3.14905901693043,3.1625546924086807,570080000,2.9523181319236755,2.835934963226318,3.019277224098586,2.884371526235775,72.6511473327333,0.6028850961551591
2009-04-01,3.259726285934448,3.2690231199756776,3.1157688100363323,3.121767154988959,589372000,2.9785903215408327,2.8542234992980955,3.0421771347496205,2.8990913207337625,72.55120506082542,3.396120169638106
2009-04-02,3.380290269851685,3.4414721989343904,3.2924165014129607,3.3032133242047217,812366800,3.014384651184082,2.8721461486816406,3.074378385711722,2.917961867757995,77.09953085132089,3.6985922541246774
2009-04-03,3.478661298751831,3.482860141217805,3.404583723077572,3.4246773826031345,636241200,3.060405910015106,2.888719205856323,3.1128815202869706,2.9399500807381456,80.4922242669241,2.910135551893367
2009-04-06,3.5524392127990723,3.561436331578804,3.397385168583417,3.4471706406614615,658064400,3.113400089740753,2.9067678213119508,3.1547441576690756,2.963969262387594,79.40537890983646,2.1208708670117815
2009-04-07,3.448970317840576,3.499055709742593,3.4246774151941985,3.4948568672366607,536580800,3.152943325042725,2.9219792747497557,3.182765696733028,2.982988911621044,70.09550030765263,-2.912615494888926
2009-04-08,3.488558292388916,3.502653604411718,3.436373884311088,3.4618660535479746,455630000,3.188392734527588,2.9373286962509155,3.2118888010812077,3.002815161847235,71.14504640819082,1.1478200999168298
2009-04-09,3.586028814315796,3.5989248568753527,3.5377429332958226,3.55153952853862,530756800,3.2232123374938966,2.9525461387634278,3.2475211832940256,3.025686285473453,73.67041684545427,2.794005825831669
2009-04-13,3.605522871017456,3.628316185255436,3.568934161910498,3.599224607755696,389236400,3.2596364617347717,2.9688732481002806,3.2816165821248284,3.04842497510263,69.28753899458489,0.5436112678135263
2009-04-14,3.5482401847839355,3.604024000077753,3.516449752776594,3.586028962612896,454622000,3.293961238861084,2.9857761812210084,3.3070093061876005,3.0680255715607205,67.72748361377188,-1.588748380823768
2009-04-15,3.5281460285186768,3.5464401798419813,3.471762787034596,3.5149492691525084,412882400,3.320923149585724,3.0014495182037355,3.3280699464096077,3.086069511049268,66.41155312382259,-0.5663133051541869
2009-04-16,3.642411231994629,3.6933955560654614,3.562634855727158,3.574631544142424,593446000,3.3508092284202577,3.0185263967514038,3.3580072117034194,3.107886833439282,66.83137610879604,3.2386755693308844
2009-04-17,3.701494693756103,3.726387431027831,3.606423305340979,3.634314815405359,497495600,3.383499467372894,3.0364430570602416,3.3907203052322465,3.13116557305955,74.84263926478698,1.6220975062477772
2009-04-20,3.613921403884888,3.688599226970684,3.5737332773403168,3.65081043937489,466466000,3.4118560433387755,3.050862774848938,3.4119775527229743,3.1500971742683865,73.60663243453479,-2.365889920602582
2009-04-21,3.651707887649536,3.663105142139273,3.556936451113613,3.5656336498459003,470685600,3.432999682426453,3.0640827798843384,3.4348090131921705,3.169768182636275,74.08801913447441,1.0455812271962683
2009-04-22,3.644212007522583,3.759377853974713,3.634914170331183,3.677801945965208,938767200,3.4555080056190492,3.0754793882369995,3.4547521555093526,3.188373822827895,70.53184565460518,-0.20527052977882265
2009-04-23,3.760876178741455,3.814860487993383,3.704193014408173,3.797465686273932,945156800,3.483864498138428,3.0920164251327513,3.4839068243886,3.2108248956088192,70.40859560682057,3.2013552169316117
2009-04-24,3.715890645980835,3.753079592223006,3.687999136511033,3.738084126884772,540764000,3.5049032092094423,3.1082595920562746,3.5060005216830987,3.230631395623408,63.493810551897006,-1.196145010434091
2009-04-27,3.7407824993133545,3.748880265779243,3.67870082434568,3.6858992394056247,480690000,3.531715178489685,3.1235310220718384,3.528360710028837,3.250637321258308,61.34401071605921,0.6698758306960206
2009-04-28,3.715890645980835,3.785169944106135,3.696696338229274,3.699395193642762,455856800,3.5608214497566224,3.138370614051819,3.5462207039290274,3.2688825496787994,67.75758406319706,-0.6654183539697489
2009-04-29,3.7530810832977295,3.804365362883679,3.713792700239876,3.744383878124145,458110800,3.590842592716217,3.156731195449829,3.5659216924403325,3.287870727467777,67.65439995926484,1.0008485410387458
2009-04-30,3.773773193359375,3.8088623152450913,3.7464815206403888,3.78546916689766,498489600,3.6165449380874635,3.175601558685303,3.5857170734802413,3.3069257261301925,63.96094904888393,0.5513366112374074
2009-05-01,3.8160605430603023,3.837354271551657,3.7728732514602696,3.7728732514602696,397516000,3.6383334517478945,3.197554988861084,3.6076545467735803,3.3268917973823537,65.14257591788233,1.1205588554007218
2009-05-04,3.9609179496765137,3.966316061558243,3.8292570358600297,3.846052007053217,609358400,3.6624462842941283,3.2220696783065796,3.6412986803833833,3.351755568060556,76.36045480989185,3.795993406856235
2009-05-05,3.9801113605499263,3.984609719364555,3.9324253134718377,3.951319701848822,398255200,3.683829891681671,3.2495174646377563,3.673566554684959,3.3763969716875906,78.90327113405337,0.48456976683852737
2009-05-06,3.97381329536438,4.003804224264504,3.905433352811236,3.9987060306310775,473538800,3.7100720405578613,3.274859895706177,3.7021614823687132,3.3998250628121705,74.58868815020679,-0.15823841634110547
2009-05-07,3.8706459999084473,3.970515704795395,3.835855977176028,3.9687162001493834,531776000,3.729176425933838,3.297593145370483,3.718207626896307,3.418288628972809,61.77974673624221,-2.59617872777973
2009-05-08,3.874543428421021,3.935725361455962,3.7866696543058183,3.8700442681219194,467964000,3.743602156639099,3.321585988998413,3.7330967508510415,3.4361809740492095,70.544089633159,0.10069193908888163
2009-05-11,3.8859384059906006,3.927626097441286,3.8124602910448,3.819958621737685,404658800,3.7576229333877564,3.345734748840332,3.747653098959571,3.4538185203998526,69.26530051965882,0.29409858942330835
2009-05-12,3.7314858436584473,3.890138912705793,3.696396716243095,3.8856401526177926,609481600,3.766785216331482,3.3676162338256836,3.746113360359464,3.4647074350374445,55.78076207206841,-3.9746528687651828
2009-05-13,3.5836293697357178,3.719489089979808,3.580329879344574,3.6951957911278273,595971600,3.769559383392334,3.3862826776504518,3.7306386945857737,3.46937104031973,38.725571822050654,-3.9624021131959397
2009-05-14,3.6873977184295654,3.7047933194450064,3.5899274146297215,3.592326352218827,447826400,3.7718087077140807,3.405344982147217,3.7265205063804205,3.477921106127959,48.31370780530287,2.895621672547577
2009-05-15,3.671503782272339,3.7374839916929576,3.647210879512652,3.668504208616164,367567200,3.7703091621398928,3.4254869842529296,3.721280818370127,3.485512583623817,45.855751112307864,-0.43103395323452753
2009-05-18,3.798364400863647,3.7998643874274096,3.646010453251963,3.710791373239153,458841600,3.7795313119888307,3.4502895498275756,3.7286221119409384,3.497781282339105,54.39714429680519,3.455276805211205
2009-05-19,3.8223581314086914,3.878141139272427,3.771073081533136,3.8034637447239006,372422400,3.7880638241767883,3.476885600090027,3.737549351890248,3.5105097862241865,53.746269768967416,0.6316858524576752
2009-05-20,3.774972438812256,3.8751428115829234,3.757877553700966,3.827756680596555,388584000,3.794601845741272,3.499222936630249,3.7411134554066297,3.520880870639405,50.063031444044114,-1.2396978767390432
2009-05-21,3.724287986755371,3.8022644877791794,3.685599853775073,3.753379566350111,407946000,3.7927724361419677,3.5181172943115233,3.7395110298207954,3.528857620291012,45.21870711491243,-1.3426442941880667
2009-05-22,3.6739020347595215,3.724286928899684,3.6514086425889607,3.720388004850039,297998400,3.790673005580902,3.5338025999069216,3.733262554100674,3.534545636544679,33.41395130957136,-1.3529016062945876
2009-05-26,3.922229528427124,3.9237295157998626,3.735385399244571,3.741683664430318,636927200,3.7997453570365907,3.5547063827514647,3.7512594087984312,3.549748926422422,47.35546527445543,6.759230140546113
2009-05-27,3.9903101921081543,4.04819224936868,3.9261286680479817,3.952221482379625,646422000,3.8134663343429565,3.5772776937484743,3.7740261500660237,3.567025838802255,50.71344125258313,1.7357643959284408
2009-05-28,4.050889492034912,4.060486442886708,3.9597162566134134,4.002303301627087,487552800,3.828356754779816,3.5985173273086546,3.800394087396394,3.586000884027065,58.093108061120844,1.5181601682638268
2009-05-29,4.073082447052002,4.07578130159583,4.014299873478035,4.060486324294553,456534400,3.843322217464447,3.619085183143616,3.8263644073635947,3.6051021217927492,58.770498001728534,0.5478538740868455
2009-06-01,4.179252624511719,4.198446532471135,4.078782322719729,4.092878436999683,452499600,3.861481821537018,3.641716437339783,3.8599728089967495,3.6276178277817284,61.956077015760755,2.6066297169250907
2009-06-02,4.183449745178223,4.238932831102158,4.149259581339804,4.168454684506897,456223600,3.872608411312103,3.664449634552002,3.890780136252128,3.649415157875709,70.9946857476501,0.10042754156298628
2009-06-03,4.227237701416016,4.232035977633485,4.170854452154092,4.198745959283176,565199600,3.8849647283554076,3.6844176864624023,3.922823713886784,3.672074865465525,83.09692343870037,1.0466949265558245
2009-06-04,4.310912132263184,4.324108492749017,4.199945940657553,4.202644795787863,550634000,3.901819670200348,3.706755018234253,3.9597845156369176,3.697127307300727,82.74022960647011,1.979411539103637
2009-06-05,4.338805675506592,4.390689378258974,4.295018540451344,4.357999586287723,632716000,3.9252276539802553,3.729656205177307,3.995881768957839,3.722291164877428,84.60340927158279,0.6470450426175667
2009-06-08,4.314211368560791,4.325607825306541,4.181651128032327,4.313312017102621,931652400,3.9472110509872436,3.750038104057312,4.026198873681929,3.7455037218846186,79.92333078211843,-0.5668450902201139
2009-06-09,4.280322551727295,4.335505740317,4.215241690543327,4.313012340353005,676964400,3.966930258274078,3.771553692817688,4.050401128733869,3.7664770093294293,76.26416070558366,-0.7855159133012379
2009-06-10,4.206243515014648,4.26922493902031,4.147761250380884,4.267125518177763,688623600,3.9906681418418883,3.793003258705139,4.06524326076061,3.783722754650418,73.99853637852924,-1.730688185701157
2009-06-11,4.19724702835083,4.245532923352282,4.15525979844904,4.185251535001145,524823600,4.021349024772644,3.813895034790039,4.077815048150155,3.799939392834748,77.59876367671504,-0.21388411373959304
2009-06-12,4.10787296295166,4.171753336464986,4.079980658098604,4.16305613645051,563085600,4.042372786998749,3.8308579683303834,4.080677706702679,3.812015219113843,74.22155154747551,-2.1293496617063923
2009-06-15,4.081480979919434,4.106673633580615,4.045492103926332,4.07908204185881,539750400,4.062871646881104,3.844881782531738,4.080754208913799,3.822582503851317,61.81564418751514,-0.6424732037785041
2009-06-16,4.089280605316162,4.152861094408121,4.081782269608082,4.098577244221133,514805200,4.07741745710373,3.857094168663025,4.081566246666405,3.8330412529283695,58.064473514477946,0.1910979234033494
2009-06-17,4.066185474395752,4.12226880297371,4.034694961691509,4.098875255764075,571412800,4.089608824253082,3.8673690938949585,4.080101411212057,3.8421841635741494,51.32746365800285,-0.5647724661004161
2009-06-18,4.07518196105957,4.138762811165959,4.066484761944353,4.082079656821944,427680400,4.104619300365448,3.8798933267593383,4.079632892149916,3.8513213321029895,50.18647787634606,0.22125126166694375
2009-06-19,4.183150768280029,4.183750202394594,4.105773714552367,4.140862433340086,721856800,4.1275624394416806,3.8937851762771607,4.089491737495641,3.864334251168756,50.34512864115993,2.6494229767444866
2009-06-22,4.119870185852051,4.245532754027534,4.0886799823529785,4.218841310831853,634914000,4.149860846996307,3.9044620037078857,4.092384923053395,3.87435526821516,44.904024313432934,-1.5127492632544426
2009-06-23,4.019099712371826,4.1072734068291386,3.9852102547549206,4.090779154659141,706532400,4.154704356193543,3.912733540534973,4.08540537917896,3.880031520927186,34.713804737387306,-2.4459623467331104
2009-06-24,4.0853800773620605,4.123768693883101,4.0445929231028215,4.0613878927778195,485525600,4.159457850456238,3.9234763383865356,4.085402969482113,3.8880844054932595,33.00205351797025,1.6491346255034678
2009-06-25,4.194546699523926,4.204743886370788,4.055088777342282,4.071283508546024,589447600,4.166640710830689,3.9368043518066407,4.095797610438476,3.900102534670933,40.31406538845485,2.6721289107659807
2009-06-26,4.271925449371338,4.305515395021299,4.19094935861711,4.192448945514317,439384400,4.176582860946655,3.949394636154175,4.112571690336844,3.9146838254434977,47.348736254865734,1.8447464145814552
2009-06-29,4.2578301429748535,4.317212193712106,4.244934093627971,4.302516639746057,567616000,4.180511736869812,3.9605213451385497,4.126405828683321,3.9281405437780608,48.553865963578396,-0.3299520687693347
2009-06-30,4.27162504196167,4.3127125169604765,4.252731050071809,4.276123802137205,434224000,4.1849205017089846,3.9736754179000853,4.140236229947925,3.9416105240989867,54.55690523272237,0.323988945627085
2009-07-01,4.283621311187744,4.338505789726608,4.2743246735224085,4.303715775070223,414178800,4.187739682197571,3.9863136863708495,4.153891951970765,3.9550227118279575,55.99497208700752,0.2808361948492877
2009-07-02,4.199344158172607,4.283618889773601,4.192446462953669,4.236233573576064,370479200,4.182161283493042,3.9974163293838503,4.158220733513797,3.9646039450179438,56.3939717761155,-1.967427718109116
2009-07-06,4.1570587158203125,4.168455974524963,4.086279829243563,4.159757571305305,498688400,4.173073935508728,4.005339980125427,4.158110065162036,3.972151190931762,55.16816137648949,-1.006953485105544
2009-07-07,4.060787200927734,4.189149010506141,4.054189420332775,4.15315973307009,461596800,4.160402727127075,4.012237911224365,4.148841220949246,3.9756271128923886,48.26187194834978,-2.315856509945413
2009-07-08,4.115370750427246,4.139963568960996,4.031395907325087,4.076383102555207,575929200,4.152155137062072,4.0197296762466435,4.145653557090007,3.9811072555408145,52.88935524876147,1.3441617794461402
2009-07-09,4.089578628540039,4.1384639474664295,4.076682584985246,4.131566249948114,343025200,4.146321892738342,4.027203435897827,4.140313087704296,3.9853610348741175,50.82935667721125,-0.6267265685486412
2009-07-10,4.154359817504883,4.167855296061698,4.088378807931999,4.0889794434194995,445275600,4.144177532196045,4.03522901058197,4.141650871494829,3.99198843811454,48.25457394190104,1.584055347725899
2009-07-13,4.268926620483398,4.268926620483398,4.124670340023138,4.18495174169696,483501200,4.152230215072632,4.045132079124451,4.153772371398502,4.0028487589917505,58.50739444477708,2.757748678768146
2009-07-14,4.2668256759643555,4.294117752096421,4.2335364546075205,4.259628461016767,347247600,4.161497449874878,4.054147381782531,4.164539352785726,4.0132007949514605,65.93357521629919,-0.04921481922322002
2009-07-15,4.405083179473877,4.4086821860802505,4.3283063739888465,4.349899612780046,485587200,4.177287578582764,4.063030686378479,4.187448288660788,4.028568731599399,68.8204997496087,3.2402894800307003
2009-07-16,4.424278736114502,4.439275003009589,4.3657968589943295,4.371494887829797,393570800,4.1951922416687015,4.071914033889771,4.210003569370666,4.044086770992148,65.12634934748442,0.4357592321995174
2009-07-17,4.551141262054443,4.55923902976776,4.457569059485541,4.471065339007735,602154000,4.218990206718445,4.083460593223572,4.242492873435787,4.063971260837729,67.2598189947085,2.8674171205441468
2009-07-20,4.585931777954102,4.6498133850618,4.525350463608378,4.596729205074539,735526400,4.239129257202149,4.097766308784485,4.275201340532769,4.084440300724645,69.77573784061092,0.7644349822697682
2009-07-21,4.543942451477051,4.601525771592927,4.491158608955356,4.597327329862993,874781600,4.260332870483398,4.111154289245605,4.300795732051272,4.102459992911014,65.87393048715472,-0.9156116686886984
2009-07-22,4.700796127319336,4.760478870201442,4.68190173751709,4.7322866435152005,874104000,4.294417691230774,4.1274514436721805,4.338891007791087,4.125924155044674,70.80448640054485,3.451929189624714
2009-07-23,4.733185291290283,4.751778957029607,4.665405203137787,4.697495944166772,526962800,4.326807951927185,4.1474854326248165,4.37644284431482,4.149738317250384,78.07562829646244,0.6890144369953166
2009-07-24,4.798269271850586,4.7985687888333715,4.69360009908029,4.707095981951681,438362400,4.356994080543518,4.1717782306671145,4.416616789794417,4.175170903705294,82.93263767525333,1.3750566807529507
2009-07-27,4.801566123962402,4.824959274241837,4.7163920085597475,4.803665545179347,433311200,4.383476114273071,4.194061598777771,4.453278631143749,4.199735422146749,92.06372242685882,0.06870919335764114
2009-07-28,4.7985687255859375,4.801567499188231,4.726589750231765,4.764978777341585,363554800,4.4105130434036255,4.216602897644043,4.486163402043005,4.223219081105149,91.2082602318157,-0.06242543160045466
2009-07-29,4.799465179443359,4.812061702747012,4.7460815157077,4.765575734682683,382158000,4.43690505027771,4.236624913215637,4.516001666557324,4.24581696731449,94.14377550052187,0.018681692577238174
2009-07-30,4.882242202758789,4.940124237096338,4.843553273116211,4.8495516188629075,469604800,4.466836094856262,4.257822594642639,4.55088171762413,4.270774819684855,94.27197531293866,1.7247134882855786
2009-07-31,4.9002366065979,4.94852209023793,4.885840576313901,4.888239914694568,422536800,4.501880717277527,4.280327877998352,4.584153611812108,4.29545959564223,93.50949388512166,0.3685684382668031
2009-08-03,4.991408348083496,4.997706208997221,4.944621664287568,4.954818448886245,394240000,4.543598198890686,4.305670285224915,4.622939777171288,4.322751703581103,94.47714851707714,1.8605579445457376
2009-08-04,4.965015411376953,4.965615245763138,4.924827708773013,4.946420945828701,395810800,4.588809609413147,4.331492552757263,4.655518409000399,4.347938515651529,89.84196393854447,-0.5287673311015872
2009-08-05,4.951820373535156,5.020199098169633,4.924828223757768,4.971014275053193,423183600,4.630632090568542,4.352084369659424,4.683737643717994,4.371620157137161,87.86051563685992,-0.2657602595061759
2009-08-06,4.915833473205566,4.993809986972527,4.891240649388454,4.965917671674994,341616800,4.6719448328018185,4.370594835281372,4.705842008431096,4.392961855806511,80.09928476245723,-0.726740826907224
2009-08-07,4.963815689086914,4.996506264995161,4.942522367736193,4.963216255082325,387354800,4.712417626380921,4.388853359222412,4.7304109303983175,4.4153482806410365,80.52339017310761,0.9760748842059241
2009-08-10,4.940125465393066,4.996508728160121,4.908335025878532,4.968317697412165,300294400,4.745977568626404,4.406194219589233,4.75038374325496,4.435927778082292,82.97633865068076,-0.47725832661215106
